names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Microglia NN (for_DEGs),mean_expr_Rest (for_DEGs)
Ppp4c,-3.27503,0.48268184,0.0010565083158243053,0.0027859056375072705,0.04833512352309345,0.1165925925925926,0.08539297,0.061843902
Btg1,-3.2777479,0.5860941,0.0010463877619430772,0.00276003133046142,0.08807733619763695,0.16392592592592592,0.15855052,0.1083619
Rabep2,-3.2778535,0.26603025,0.0010459970667253931,0.002759271665316249,0.0322234156820623,0.09833333333333333,0.05892071,0.049238604
Zfp113,-3.2779877,0.25278267,0.0010454993174830551,0.0027585002612696085,0.03329752953813104,0.09955555555555555,0.058431808,0.049267717
Rnf19b,-3.279139,1.0217528,0.0010412429665382316,0.0027480796101446107,0.09881847475832438,0.1787037037037037,0.18533273,0.09557018
Cdk2ap1,-3.2821631,0.28374508,0.0010301396081867878,0.002719576662603556,0.03329752953813104,0.0995925925925926,0.06508269,0.053768866
P4hb,-3.2854457,0.48234472,0.0010182116546127674,0.0026886150903542706,0.0719656283566058,0.1441851851851852,0.12608784,0.0918427
Mpp7,-3.2879488,0.62279755,0.0010092015181359343,0.002665609435988652,0.07518796992481203,0.14885185185185185,0.13703403,0.09109861
Fance,-3.2902558,0.65422714,0.00100096360739895,0.0026454108518550006,0.055853920515574654,0.12585185185185185,0.101617604,0.065754116
Hnrnph1,-3.2906113,0.37093052,0.0009996995159070419,0.0026423299225282523,0.3619763694951665,0.6256296296296296,0.72539926,0.6010193
Ctc1,-3.2935011,0.5911009,0.000989479787772869,0.002616347362473626,0.05155746509129968,0.12085185185185185,0.08966805,0.060413033
Filip1l,-3.2973893,0.78444314,0.0009758818065376932,0.0025814081651572966,0.13426423200859292,0.22392592592592592,0.24624781,0.15023421
Hnmt,-3.2993798,0.87568694,0.0009689873303871594,0.0025641805758817187,0.08592910848549946,0.1627037037037037,0.15665102,0.08839927
Coro1a,-3.303677,0.7323133,0.0009542565332824631,0.002526941268286172,0.09129967776584318,0.16833333333333333,0.16730148,0.10401689
Slc4a7,-3.3066869,0.31040847,0.0009440638155795007,0.002500443048262315,0.3469387755102041,0.594,0.6981765,0.5958337
Blvra,-3.307309,0.45798737,0.0009419692872249144,0.002495387434460559,0.04296455424274973,0.1111111111111111,0.08048579,0.05922729
Fam32a,-3.3150542,0.333341,0.0009162533905630361,0.0024298982041481227,0.05692803437164339,0.12685185185185185,0.10586447,0.08492283
Paqr7,-3.3185227,0.30027997,0.0009049494049926614,0.0024013421402481546,0.04833512352309345,0.11725925925925926,0.085086286,0.0696407
Crot,-3.3222787,0.7887714,0.0008928548778356338,0.0023697165712607154,0.09452201933404941,0.1735925925925926,0.17734767,0.10644886
Gm16124,-3.3352597,0.90367234,0.0008521975383075441,0.0022651644924645076,0.08055853920515575,0.15681481481481482,0.15576425,0.08626445
Ythdf2,-3.3388171,0.9507904,0.0008413592096983167,0.002237462585569455,0.19011815252416756,0.30896296296296294,0.34665024,0.19420812
Mettl5,-3.3389888,0.5107435,0.0008408397470278663,0.0022365238569232596,0.05263157894736842,0.1228888888888889,0.09251527,0.06581704
Clcn5,-3.350986,0.8000238,0.0008052438963218163,0.0021448159688904843,0.16648764769065522,0.27166666666666667,0.31570792,0.19327128
Acadm,-3.3589585,0.42100734,0.0007823678998908572,0.002085124525894399,0.05155746509129968,0.122,0.09123249,0.06891669
Kremen1,-3.3633904,0.2853434,0.0007699141033393563,0.0020535628307254816,0.04403866809881848,0.11344444444444444,0.07992595,0.06604532
Mta2,-3.3634214,0.33964008,0.0007698276252162389,0.0020535360160389496,0.03759398496240601,0.10611111111111111,0.06732704,0.053575303
Ttll3,-3.3965397,0.95043784,0.000682436343386659,0.0018262189569564313,0.07626208378088077,0.15296296296296297,0.14134616,0.07563126
Rbks,-3.4162617,0.9095534,0.0006348722532326191,0.0017019871739359948,0.10633727175080558,0.19140740740740741,0.19654343,0.109410174
Pcnx3,-3.4162822,0.55505717,0.0006348240599858207,0.0017019871739359948,0.04940923737916219,0.12088888888888889,0.08628233,0.059526883
Prag1,-3.4206583,0.73899,0.0006246978221365249,0.0016753798264106622,0.14070891514500536,0.2361851851851852,0.26094037,0.16436076
Smad5,-3.4277813,0.74648494,0.00060853543035837,0.0016333380295404456,0.08915145005370569,0.16907407407407407,0.16199568,0.09968153
Zfp622,-3.42873,0.3331118,0.0006064122449652039,0.0016279645341407763,0.0397422126745435,0.10974074074074074,0.07600972,0.06080399
Bcl9l,-3.4289677,0.864512,0.0006058813732774296,0.0016267018884856647,0.08055853920515575,0.15866666666666668,0.15061271,0.08551292
Sass6,-3.4299827,0.38289675,0.0006036196438423802,0.0016207914290041728,0.047261009667024706,0.11851851851851852,0.086095765,0.06667892
Creb1,-3.4309046,0.5427151,0.0006015720141646844,0.0016154547292229731,0.32438238453276047,0.553074074074074,0.6642411,0.49917364
Cndp2,-3.444111,0.6522713,0.0005729402431728763,0.001540106475995917,0.055853920515574654,0.12896296296296297,0.102766246,0.066598214
Gm16599,-3.4481542,0.50547177,0.0005644315823456332,0.001517490876044158,0.055853920515574654,0.12911111111111112,0.1018484,0.07280983
ENSMUSG00000121485,-3.4571397,0.5552867,0.0005459416240487317,0.0014690017462637114,0.04940923737916219,0.12174074074074075,0.08371183,0.057721764
Vgll4,-3.4664311,0.6746774,0.0005274167084187065,0.0014205780829200725,0.2588614393125671,0.4252222222222222,0.50474334,0.34452307
Mtss1,-3.4756048,0.55955,0.000509702795329658,0.0013743817471658717,0.280343716433942,0.459,0.5503083,0.4040538
Kat2b,-3.4889104,0.71819925,0.00048499357795578276,0.0013098580198685178,0.18474758324382384,0.30114814814814816,0.34989572,0.22685075
Rnh1,-3.4929473,0.33622223,0.0004777205508417289,0.00129060438378416,0.04618689581095596,0.11844444444444445,0.08150175,0.06509686
Fiz1,-3.4979725,0.308683,0.0004688095621636533,0.0012672950639172399,0.0322234156820623,0.10274074074074074,0.06313325,0.051278327
Mfsd1,-3.4983425,0.67562854,0.0004681595936728124,0.0012656653870599124,0.06229860365198711,0.13770370370370372,0.11435276,0.07310689
Kcnk12,-3.4987228,1.0378803,0.0004674923459582487,0.0012641158635300536,0.10311493018259936,0.18937037037037038,0.19052635,0.09732978
Arsg,-3.5077786,0.5468157,0.0004518649794639073,0.0012237061074576888,0.08807733619763695,0.16837037037037036,0.16195235,0.11363511
Bcl2l1,-3.509027,0.8527203,0.0004497491112330417,0.0012180988427408358,0.24382384532760473,0.4003703703703704,0.47884056,0.29275018
Zfp729b,-3.5116005,0.39812908,0.0004454169009486315,0.001207339062694414,0.04081632653061224,0.11277777777777778,0.074497126,0.057032816
Trim8,-3.5247264,0.85118943,0.00042392040089008826,0.001151044985036042,0.09774436090225563,0.18203703703703702,0.18355,0.10587517
Rab11fip5,-3.5334268,0.7498562,0.00041020990772976725,0.001115169994000288,0.06015037593984962,0.136,0.10983396,0.06675728
Lnx2,-3.5377488,0.2853758,0.0004035536876229216,0.0010978523424549867,0.034371643394199784,0.10596296296296297,0.06425424,0.053022232
Setdb2,-3.546327,0.32381842,0.0003906409029621046,0.0010638006549702798,0.036519871106337275,0.10855555555555556,0.06659092,0.05355442
B4galt4,-3.5516167,1.0411125,0.00038287207069185556,0.001043596321717403,0.10633727175080558,0.1945925925925926,0.20104647,0.10274848
Usp8,-3.55252,0.7211727,0.00038155991142200575,0.0010402233423340216,0.27926960257787325,0.46925925925925926,0.5219876,0.34765986
Cap1,-3.5661316,0.78377956,0.0003622894215036264,0.0009886976189114808,0.24812030075187969,0.4098148148148148,0.45856106,0.2911248
Lasp1,-3.5711546,0.80690587,0.0003554110117482607,0.0009709123511260436,0.09989258861439312,0.18588888888888888,0.1740375,0.103154294
Arpc2,-3.5826166,0.3262387,0.0003401698934804996,0.0009312649045156418,0.35553168635875404,0.6057407407407407,0.7061558,0.59801245
Mtmr14,-3.5876641,0.7460532,0.00033365360372491186,0.0009139843339880091,0.06766917293233082,0.1461851851851852,0.123663634,0.07555743
Zfp758,-3.5882823,0.45792508,0.00033286382043758026,0.0009120068170855289,0.050483351235230935,0.12548148148148147,0.08786594,0.06472328
Aup1,-3.592313,0.3416631,0.00032775581178269157,0.0008985612348332744,0.04940923737916219,0.12414814814814815,0.08787151,0.0699736
Nsun3,-3.5988057,0.7515931,0.0003196819696138061,0.0008773214710982505,0.0644468313641246,0.14251851851851852,0.1222061,0.07437015
Zfp760,-3.6092174,0.33849186,0.00030712210981601485,0.0008433695544973243,0.045112781954887216,0.11962962962962963,0.080751404,0.0643945
Ccdc62,-3.6127045,0.7144635,0.0003030198867884299,0.000832359881210909,0.0719656283566058,0.15188888888888888,0.12937318,0.08081618
Zbtb34,-3.617864,0.8863192,0.0002970444719989599,0.0008163634000830574,0.09881847475832438,0.18588888888888888,0.17957447,0.101127595
Fndc3a,-3.6186433,0.3973657,0.00029615158789477293,0.0008140760272872172,0.3394199785177229,0.585037037037037,0.6734602,0.5479141
Irf3,-3.624704,0.49533793,0.0002892927739482813,0.0007957105984225937,0.05477980665950591,0.1312962962962963,0.09728002,0.06997211
Acvr1,-3.6434212,0.311379,0.00026903819060704245,0.0007415177127511775,0.3394199785177229,0.5893703703703703,0.6733725,0.57341343
Flcn,-3.658246,0.43923968,0.0002539472365705881,0.0007010029018545,0.047261009667024706,0.12318518518518519,0.08700696,0.06489224
Cggbp1,-3.6717603,0.40874618,0.000240885430701053,0.000665904477668446,0.06337271750805586,0.14203703703703704,0.11677655,0.08920715
Pds5a,-3.6719112,0.26493344,0.0002407432127354456,0.0006655798051447087,0.3609022556390977,0.6335185185185185,0.7125876,0.6232147
Zfp568,-3.6737964,0.27868688,0.0002389730890683109,0.000660889965342272,0.0397422126745435,0.11477777777777778,0.07219124,0.059881654
Gm43813,-3.673935,0.3510109,0.0002388435297694506,0.0006605996546479811,0.036519871106337275,0.11114814814814815,0.06660768,0.052593593
Sp2,-3.6775482,0.7384777,0.00023548658342993915,0.0006517174267960104,0.06552094522019335,0.14544444444444443,0.12114585,0.074358456
Akap10,-3.6803718,0.5649221,0.00023289412053312228,0.0006451407235798965,0.32116004296455425,0.5557407407407408,0.6420708,0.4754077
Rnf144b,-3.69986,0.6225309,0.0002157184023425379,0.0005988587117412949,0.10741138560687433,0.19807407407407407,0.19676596,0.13212112
Gm57006,-3.7101023,0.32830983,0.00020717549990148786,0.0005754993985684874,0.03544575725026853,0.11066666666666666,0.06276625,0.050306678
Pigm,-3.7271576,0.29436192,0.0001936513598973045,0.0005390388765766775,0.03759398496240601,0.1134074074074074,0.06880155,0.05645413
Slc38a10,-3.7438326,0.7794193,0.00018123443212007652,0.000505529865157942,0.09344790547798067,0.18133333333333335,0.16917442,0.10200491
Pot1b,-3.7519045,0.8858179,0.00017549635152080346,0.000490083866697567,0.1439312567132116,0.2499259259259259,0.26803896,0.15388605
Tsen34,-3.7768993,0.30360293,0.00015879287502378286,0.0004445935763143738,0.05692803437164339,0.13648148148148148,0.10125528,0.08281165
Trim27,-3.781201,0.38663328,0.00015607366958725222,0.0004372080381369336,0.04189044038668099,0.11937037037037038,0.07960951,0.061456133
Rap2c,-3.7838178,0.43151698,0.0001544409150459076,0.00043272444080120305,0.04940923737916219,0.1282222222222222,0.087695576,0.06575127
Rnf169,-3.7855933,0.313531,0.0001533422366328647,0.0004298702032681351,0.34049409237379163,0.5994074074074074,0.67822707,0.57708406
Tmem170b,-3.790912,0.94916534,0.00015009517663436614,0.0004209432623072141,0.21804511278195488,0.36692592592592593,0.41636178,0.23702855
Tbccd1,-3.7923257,0.66473866,0.00014924294102050526,0.000418640549662906,0.05907626208378088,0.14003703703703704,0.11128711,0.07162781
Ykt6,-3.799577,0.5788594,0.00014494325214722822,0.0004068343450533816,0.06766917293233082,0.15014814814814814,0.120892316,0.0825308
Furin,-3.8050156,0.46036777,0.00014179532881817257,0.0003982898270274197,0.047261009667024706,0.12618518518518518,0.0865683,0.06365214
Rassf5,-3.8074152,0.6983468,0.00014042679781879277,0.0003946107568909184,0.06337271750805586,0.14544444444444443,0.11491922,0.072369054
Slc15a4,-3.808273,0.72357357,0.00013994064119456594,0.00039332688586799023,0.079484425349087,0.16514814814814816,0.14426793,0.08982652
Nop14,-3.8267713,0.33628058,0.00012983505680385024,0.00036557350689714514,0.050483351235230935,0.13018518518518518,0.08995706,0.071908034
Pkig,-3.8298883,0.5769952,0.0001282013918207898,0.00036108714866086184,0.2964554242749731,0.5075555555555555,0.5902436,0.43129864
Exog,-3.83037,0.34186235,0.00012795070999353553,0.00036041886754652474,0.04296455424274973,0.12166666666666667,0.07850993,0.06245131
Pcif1,-3.858639,0.47578773,0.00011402015864648749,0.00032205630850742336,0.0644468313641246,0.14744444444444443,0.11549352,0.08437283
Cebpg,-3.8882434,0.9024757,0.00010097228670167806,0.0002860136352175932,0.12030075187969924,0.22033333333333333,0.21138619,0.118605696
Arid4a,-3.8899095,0.5627035,0.00010028157817871978,0.0002841470004916377,0.3082706766917293,0.5331851851851852,0.60423183,0.44586045
Zbtb5,-3.904501,0.25912523,9.442001931073908e-05,0.0002678773011170477,0.03759398496240601,0.11692592592592592,0.07008192,0.05889223
Arsk,-3.9185755,0.55136955,8.90738071139413e-05,0.0002530570096375135,0.06552094522019335,0.15025925925925926,0.11837275,0.082270384
Uhrf1bp1,-3.9248986,0.26477912,8.676624464530731e-05,0.000246657743717669,0.04189044038668099,0.12237037037037037,0.07217439,0.060430363
Rnf166,-3.9332206,0.44280505,8.381522493948979e-05,0.0002385209801021066,0.050483351235230935,0.1325925925925926,0.08914957,0.06634935
Tmem230,-3.9504454,0.27053902,7.800586710558598e-05,0.0002223891404909385,0.047261009667024706,0.12896296296296297,0.08368364,0.0698618
Tceanc2,-3.957116,0.5638886,7.586013671027458e-05,0.00021634067856135406,0.06552094522019335,0.15107407407407408,0.11476282,0.07905554
Acvr2b,-3.9619796,0.52787757,7.433087192913092e-05,0.00021211454213421283,0.061224489795918366,0.14592592592592593,0.111465655,0.07861074
Hrh2,-3.9808807,0.4919854,6.866035981171482e-05,0.0001962663689511465,0.055853920515574654,0.14007407407407407,0.099405035,0.07168224
Zc3h8,-3.9825945,0.3381229,6.816702138731145e-05,0.00019487688740047436,0.04296455424274973,0.12474074074074074,0.07583121,0.060455985
Cnot8,-3.9899325,0.51703566,6.60920994259012e-05,0.00018906576296965458,0.06015037593984962,0.14507407407407408,0.109982975,0.07811093
Ripk1,-3.9924357,0.700365,6.539806530590082e-05,0.00018714015066768425,0.07411385606874328,0.16244444444444445,0.13850851,0.08748501
Vamp1,-3.9929132,0.40878552,6.526646307585176e-05,0.0001867834554103884,0.050483351235230935,0.13366666666666666,0.0923105,0.070313044
Mcur1,-3.9996002,0.47081384,6.344959550584854e-05,0.00018171931690920382,0.05477980665950591,0.13896296296296295,0.098639235,0.07213685
Zbtb1,-4.0018573,0.79732263,6.284718155353546e-05,0.0001800515799491948,0.10096670247046187,0.1968888888888889,0.18257025,0.109083004
Itprid2,-4.004716,0.7986932,6.20920032646192e-05,0.0001779449794923547,0.17722878625134264,0.3038888888888889,0.3310689,0.20343968
Rgmb,-4.0135756,0.83700174,5.980585396991672e-05,0.00017146642084631478,0.13963480128893663,0.24922222222222223,0.25177562,0.14865828
Pepd,-4.02375,0.84771526,5.727881894569539e-05,0.00016436158319850866,0.11385606874328678,0.21418518518518517,0.2068592,0.12017756
Tbc1d8,-4.0245433,0.881525,5.70859798119274e-05,0.00016382572653492357,0.14930182599355532,0.26437037037037037,0.27303496,0.15735213
Il16,-4.02703,0.2930427,5.6485824050349935e-05,0.0001621380292952572,0.05370569280343716,0.1382962962962963,0.09707967,0.079926886
Resf1,-4.031096,0.9450695,5.551737885381492e-05,0.00015944334863210848,0.18259935553168635,0.3142962962962963,0.34922385,0.19646539
Tti1,-4.032092,0.5127589,5.528247880284257e-05,0.000158785698068667,0.05692803437164339,0.14225925925925925,0.10098303,0.071831234
Znfx1,-4.055535,0.7984937,5.001973277423269e-05,0.00014399295260806002,0.09559613319011816,0.19088888888888889,0.17297506,0.103072114
Nubpl,-4.0568805,0.8432082,4.973252911023987e-05,0.0001431815126103231,0.11815252416756176,0.22111111111111112,0.21477433,0.1253488
Dedd,-4.059768,0.40409496,4.912147798283276e-05,0.00014148291493179508,0.05155746509129968,0.13633333333333333,0.0925204,0.07069633
Zadh2,-4.061982,0.47766596,4.865784692309973e-05,0.0001401625586217506,0.06874328678839957,0.15707407407407406,0.12272877,0.08963331
Zfx,-4.070614,0.75538796,4.68893970062147e-05,0.0001352278735169034,0.24597207303974222,0.42003703703703704,0.465917,0.30126467
Syngr1,-4.076505,0.7235758,4.5717658245233734e-05,0.00013199027367029445,0.21482277121374865,0.3614074074074074,0.40143123,0.2617034
Gxylt1,-4.091154,0.87719,4.292313761688006e-05,0.00012413569128894275,0.11922663802363051,0.22348148148148148,0.21400417,0.122142695
Szrd1,-4.0944266,0.71190804,4.23214681447849e-05,0.00012242526462505335,0.07411385606874328,0.16448148148148148,0.13513547,0.08465019
Rnf167,-4.0955405,0.5499521,4.211843646240311e-05,0.00012188717153955538,0.07733619763694952,0.16796296296296295,0.1406209,0.09815282
Mfap3,-4.1032696,0.8736309,4.073525301563611e-05,0.00011794787160885153,0.20515574650912996,0.352962962962963,0.38111827,0.22569609
AW554918,-4.10329,0.26787037,4.0731612141616415e-05,0.00011794787160885153,0.3394199785177229,0.5982592592592593,0.66602707,0.5800357
Rrp1b,-4.1048484,0.48080418,4.045797790353516e-05,0.00011717028090838434,0.05155746509129968,0.1374074074074074,0.093328424,0.06774954
Cnpy3,-4.1062026,0.5190032,4.02216885308881e-05,0.00011652364105929523,0.06981740064446831,0.15907407407407406,0.12431268,0.08835407
Zfp52,-4.110558,0.66102993,3.94704449183541e-05,0.00011440893796722488,0.061224489795918366,0.1491851851851852,0.114730895,0.07407265
H2bc6,-4.119535,0.7274304,3.7963768610472864e-05,0.00011020813121903694,0.08700322234156821,0.18144444444444444,0.16306122,0.10162661
Bmyc,-4.124628,0.3795761,3.7133399105477947e-05,0.00010785584628301722,0.0719656283566058,0.16148148148148148,0.1340634,0.10460896
Commd7,-4.147236,0.5520318,3.365135828385406e-05,9.799631484633776e-05,0.0644468313641246,0.15355555555555556,0.11797061,0.081949815
Nfic,-4.1488357,0.6809924,3.3417067152144185e-05,9.733513218190941e-05,0.10633727175080558,0.20625925925925925,0.18889055,0.12193432
