Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_Set_Library,Direction
Reactome_2022,Metabolism Of Proteins R-HSA-392499,152/1890,2.441841920446564e-30,7.440834963138555e-29,0,0,3.4088864163472263,232.43423903224232,RPL4;SEMA5A;EIF4A2;RPL5;EIF4A1;RPL30;RPL3;RAB3A;RPL32;RPL31;RPL34;PARK7;RPL8;SRP14;RPL9;RPL6;RPL7;RPS15;EEF1B2;RPS14;RPS17;RPS16;RPL18A;RPL36AL;RPL36;RPL38;RPL37;RPS11;RPL39;RPS10;CHGB;RPS12;RAB2A;PDIA3;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;APLP2;RPL22;RPS6;USP2;RPSA;TUBA4A;RBX1;EEF1A1;EEF1A2;SPARCL1;RPL27;VDAC1;RPL26;RPL29;LY6H;RPL28;SQSTM1;UBA52;SCG2;DDX5;NRN1;UBB;APOE;RAB6A;RAB6B;HSPA8;RPL41;PMM1;TMEM132A;EEF2;SEM1;RPS25;RPS28;CNIH1;RPS27;RPS29;RPL27A;GNB2;CPE;RPS20;CNTN3;CALR;CNIH2;CALM1;RPS21;ITM2B;RPS24;RPS23;ARF3;ARF4;RPLP1;CHD3;MRPL41;RPS4X;RPL7A;TUBA1A;CALB1;SUMO2;RPLP2;ELOB;CCT2;TMED9;MRPS26;RPL13A;COMMD3;DYNLL1;DYNLL2;EEF1G;TUBB2A;PSMA4;TRAPPC6B;RPL37A;CANX;PIGK;VAMP2;USP14;RPL12;RPL11;RPL36A;NEDD8;MAT2B;PSMA7;NAPG;CST3;GNG2;RPS15A;PSMB5;TTR;RAB40B;RPL14;RPS3;EIF4H;RPL15;RPS2;RPL18;RPS27A;RPL19;OPCML;H2AZ1;RPL35A;RPL23A;FBXL16;KLHL9;SPCS2;RAB14;CAPZA2;EIF3H;RPL22L1;EIF3F;FAU;EIF3C;EIF3A,Reactome_2022,Upregulated_in_Control
KEGG_2019_Mouse,Huntington disease,46/192,2.212566598903493e-28,9.646790371219231e-27,0,0,10.84929056289362,690.863613347471,NDUFA13;COX7B;NDUFB10;UQCRB;NDUFB11;COX4I1;ATP5A1;NDUFB3;ATP5J;CLTA;COX7A2;UQCR11;ATP5H;ATP5G3;UQCR10;COX6A1;ATP5O;ATP5G2;COX5B;COX7C;COX5A;UQCRH;ATP5B;ATP5E;ATP5D;CYC1;AP2M1;COX8A;BDNF;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;COX6B1;SOD1;COX7A2L;NDUFS7;UQCRQ;NDUFS5;UQCRC1;NDUFS2;VDAC1;UQCRC2;SLC25A5;SLC25A4,KEGG_2019_Mouse,Upregulated_in_Control
KEGG_2019_Mouse,Thermogenesis,49/231,1.4621289148677365e-27,5.312401724019442e-26,0,0,9.30347260653016,574.8606790039607,COX7B;NDUFA13;COX4I1;ATP5G3;COX6A1;ATP5G2;COX7C;ACTB;ACTG1;COX8A;RPS6;ACSL3;COX6B1;COX7A2L;NDUFS7;NDUFS5;UQCRC1;NDUFS2;UQCRC2;NDUFB10;UQCRB;NDUFB11;ATP5A1;COX17;NDUFB3;ATP5K;ATP5J;UQCR11;COX7A2;ATP5H;UQCR10;ATP5O;COX5B;COX5A;UQCRH;ATP5L;ATP5B;ATP5E;ATP5D;CYC1;COA3;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;UQCRQ;RHEB;GNAS,KEGG_2019_Mouse,Upregulated_in_Control
Reactome_2022,Developmental Biology R-HSA-1266738,105/1073,2.9592449995603425e-27,8.773761525723502e-26,0,0,3.997592975206612,244.19242059045192,RPL4;SEMA5A;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;CLSTN1;RPL8;RPL9;RPL6;RPL7;ACTG1;RPS15;RPS14;RPS17;RPS16;RPL18A;RPL36AL;DPYSL2;RPL36;RPL38;RPL37;RPS11;RPL39;RPS10;AP2M1;RPS12;EPHA5;MEF2C;RPS9;EPHA7;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPSA;RBX1;MYL6;RPL27;RPL26;RPL29;RPL28;UBA52;PFN2;MYL12B;UBB;PRNP;HSPA8;RPL41;JUN;ARPC5;SEM1;RPS25;RPS28;RPS27;SNW1;ARPC2;RPS29;RPL27A;RPS20;FGF13;RPS21;RPS24;RPS23;HSP90AB1;RPLP1;ARPC1A;CLTA;WASL;RPS4X;RPL7A;PPP3CB;RPLP2;ELOB;HSP90AA1;RPL13A;H2AJ;PSMA4;RPL37A;CEBPD;RPL12;RPL11;RPL36A;PSMA7;CDC42;RPS15A;PSMB5;RPL14;RPS3;RPL15;RPS2;RPL18;RPS27A;RPL19;H2AZ1;RPL35A;RPL23A;DEK;RPL22L1;FAU,Reactome_2022,Upregulated_in_Control
Reactome_2022,Disease R-HSA-1643685,138/1736,7.897306281554071e-27,2.2798276291749515e-25,0,0,3.2910329560773235,197.80186138167645,RPL4;SEMA5A;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;CLSTN1;PEBP1;RPL8;RPL9;RPL6;RPL7;ACTG1;RPS15;RPS14;RPS17;RPS16;SNRPD2;RPL18A;PPP2R1A;RPL36AL;BSG;RPL36;RPL38;RPL37;RPS11;RPL39;RPS10;AP2M1;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPSA;ATP1B1;RBX1;SNRPG;CHMP4B;RPL27;RPL26;RPL29;RPL28;SQSTM1;UBA52;PPIA;DDX5;UBB;PRNP;RPL41;JUN;PLK2;ARPC5;EEF2;SEM1;RPS25;RPS28;RPS27;SNW1;ARPC2;RPS29;RPL27A;GNB2;GNAS;RPS20;CALR;CALM1;FGF13;RPS21;RPS24;FGFR2;RPS23;YWHAE;HSP90AB1;YWHAB;RPLP1;ARPC1A;CLTA;BRK1;PSIP1;WASL;HMGB1;CHD3;RPS4X;RPL7A;RPLP2;ELOB;YWHAG;YWHAH;HSP90AA1;GLP2R;RPL13A;DYNLL1;DYNLL2;YWHAZ;EEF1G;H2AJ;PSMA4;RPL37A;CANX;SLC25A5;SLC25A4;VAMP2;CEBPD;RPL12;RPL11;RPL36A;ATP1A3;PSMA7;CDC42;PPP2CA;GNG2;RPS15A;PSMB5;TTR;RPL14;RPS3;RPL15;RPS2;RPL18;RPS27A;RPL19;H2AZ1;CNBP;PTGES3;NDUFA2;RPL35A;RPL23A;FKBP1A;RPL22L1;FAU;RAN,Reactome_2022,Upregulated_in_Control
Reactome_2022,Metabolism R-HSA-1430728,152/2049,1.574692071705229e-26,4.4293261606682975e-25,0,0,3.095041432911964,183.8861691881536,RPL4;RPL5;RPL30;NDUFA13;RPL3;RPL32;RPL31;RPL34;CLSTN1;GDE1;ENO2;RPL8;COX6A1;RPL9;RPL6;NUDT3;RPL7;RPS15;RPS14;RPS17;RPS16;RPL18A;PPP2R1A;RPL36AL;NDST4;BSG;RPL36;RPL38;RPL37;RPS11;RPL39;RPS10;RPS12;RPS9;RPL21;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPSA;ACSL3;COX6B1;COX7A2L;GPD2;UQCRC1;RPL27;VDAC1;UQCRC2;RPL26;PRKD1;RPL29;RPL28;UBA52;UQCRB;NDUFB10;NDUFB11;OAZ1;UQCRH;UBB;APOE;SYT5;PRNP;RPL41;SEM1;RPS25;RPS28;RPS27;UQCRQ;RPS29;RPL27A;GNB2;GNAS;SERINC1;RPS20;CALM1;RPS21;RPS24;GSTM5;RPS23;ARF3;COX7B;HSP90AB1;RPLP1;COX4I1;TECR;WASL;COX7C;RPS4X;RPL7A;B3GALT2;SUMO2;IDH3B;RPLP2;DLAT;COX8A;HSP90AA1;TPI1;GPX4;NME2;RPL13A;PSMA4;PKM;NDUFS7;NDUFS5;RPL37A;NDUFS2;VAMP2;DTYMK;RPL12;RPL11;NDUFB3;RPL36A;NDUFB1;UQCR11;UQCR10;MAT2B;COX5B;COX5A;PSMA7;PPP2CA;GNG2;RPS15A;PSMB5;TTR;RPL14;RPS3;RPL15;CKB;RPS2;RPL18;RPS27A;CDIPT;RPL19;MDH1;MDH2;PLEKHA2;ATP5PB;NDUFA3;PTGES3;NDUFA2;NDUFA1;RPL35A;RPL23A;COX6C;MARCKS;VAPA;RAB14;RPL22L1;FAU;RAN,Reactome_2022,Upregulated_in_Control
MSigDB_Hallmark_2020,Oxidative Phosphorylation,44/200,1.5182316807249801e-25,7.287512067479904e-24,0,0,9.672699849170437,552.7665621094663,COX7B;SLC25A3;UQCRB;COX4I1;COX17;NDUFB3;NDUFB1;UQCR11;COX7A2;UQCR10;COX5B;COX6A1;COX7C;COX5A;UQCRH;IDH3B;DLAT;CYC1;ATP6V1D;ATP6V1F;COX8A;TIMM8B;ATP6V0B;MDH1;GPX4;ATP5PB;MDH2;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;ATP1B1;COX6B1;COX7A2L;NDUFS7;UQCRQ;UQCRC1;NDUFS2;VDAC1;UQCRC2;SLC25A5;ATP6V0C;SLC25A4,MSigDB_Hallmark_2020,Upregulated_in_Control
GO_Biological_Process_2023,Cellular Respiration (GO:0045333),31/85,1.205455042173322e-25,4.608856444576e-23,0,0,19.34349593495935,1109.8866646368365,COX7B;NDUFA13;NDUFB10;UQCRB;NDUFB11;COX4I1;NDUFB3;NDUFB1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX5A;UQCRH;CYC1;COX8A;MDH2;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;COX6B1;NDUFS7;UQCRQ;NDUFS5;UQCRC1;NDUFS2;UQCRC2,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Aerobic Electron Transport Chain (GO:0019646),28/68,5.004972109364657e-25,1.6402008598403605e-22,0,0,23.48093587521664,1313.856876124497,COX7B;NDUFB10;UQCRB;COX4I1;NDUFB3;NDUFB1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX5A;UQCRH;CYC1;COX8A;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;COX6B1;NDUFS7;UQCRQ;NDUFS5;UQCRC1;NDUFS2;UQCRC2,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),28/70,1.3266367770771171e-24,3.8041309582686333e-22,0,0,22.36048526863085,1229.365957148254,COX7B;NDUFB10;UQCRB;COX4I1;NDUFB3;NDUFB1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX5A;UQCRH;CYC1;COX8A;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;COX6B1;NDUFS7;UQCRQ;NDUFS5;UQCRC1;NDUFS2;UQCRC2,GO_Biological_Process_2023,Upregulated_in_Control
Reactome_2022,Respiratory Electron Transport R-HSA-611105,28/90,4.172005865883103e-21,1.1441726087184408e-19,0,0,15.131771677754791,710.0718534025959,COX7B;NDUFA13;NDUFB10;UQCRB;NDUFB11;COX4I1;NDUFB3;NDUFB1;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX5A;UQCRH;COX8A;NDUFA3;NDUFA2;NDUFA1;COX6C;COX6B1;COX7A2L;NDUFS7;UQCRQ;NDUFS5;UQCRC1;NDUFS2;UQCRC2,Reactome_2022,Upregulated_in_Control
MSigDB_Hallmark_2020,Myc Targets V1,38/200,7.523170580758152e-20,1.8055609393819567e-18,0,0,7.956692141877327,350.3627076811552,YWHAE;EIF4A1;SLC25A3;SET;HSP90AB1;RPL34;COX5A;RPL6;PSMA7;EEF1B2;SNRPD2;RACK1;RPS3;RPL14;EIF4H;RPS2;CYC1;RPL18;RPS10;ACP1;H2AZ1;CCT2;CBX3;PABPC4;PTGES3;RPS5;CNBP;RPL22;RPS6;DEK;PSMA4;CANX;HNRNPA2B1;SERBP1;SNRPG;VDAC1;PPIA;RAN,MSigDB_Hallmark_2020,Upregulated_in_Control
Reactome_2022,"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",29/112,2.43366496664656e-19,6.511537727832382e-18,0,0,11.714524765729584,502.0812329889982,NDUFA13;COX7B;NDUFB10;UQCRB;NDUFB11;COX4I1;NDUFB3;NDUFB1;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX5A;UQCRH;COX8A;ATP5PB;NDUFA3;NDUFA2;NDUFA1;COX6C;COX6B1;COX7A2L;NDUFS7;UQCRQ;NDUFS5;UQCRC1;NDUFS2;UQCRC2,Reactome_2022,Upregulated_in_Control
KEGG_2019_Mouse,Non-alcoholic fatty liver disease (NAFLD),33/151,2.33646706450937e-19,7.27642600090061e-18,0,0,9.42486962190352,404.3314003681299,NDUFA13;COX7B;NDUFB10;UQCRB;NDUFB11;COX4I1;NDUFB3;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX5A;UQCRH;CDC42;CYC1;RAC1;COX8A;JUN;NDUFA4;NDUFA3;NDUFA2;NDUFA1;COX6C;COX6B1;COX7A2L;NDUFS7;UQCRQ;NDUFS5;UQCRC1;NDUFS2;UQCRC2,KEGG_2019_Mouse,Upregulated_in_Control
Reactome_2022,SARS-CoV-2-host Interactions R-HSA-9705683,37/196,2.927118813100745e-19,7.645355566598852e-18,0,0,7.880813180972628,336.31447614083,YWHAE;HSP90AB1;YWHAB;RPS15;RPS4X;RPS14;RPS17;RPS16;RPS15A;SNRPD2;RPS3;RPS2;RPS11;RPS27A;RPS10;YWHAG;RPS12;YWHAH;RPS9;HSP90AA1;RPS7;RPS8;RPS5;CNBP;RPS6;RPSA;YWHAZ;RPS25;RPS28;RPS27;RPS29;SNRPG;RPS20;FAU;RPS21;RPS24;RPS23,Reactome_2022,Upregulated_in_Control
Reactome_2022,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517,34/163,3.1644999432758146e-19,8.073154506450159e-18,0,0,8.892925508084552,378.8130303110249,NDUFA13;COX7B;NDUFB10;UQCRB;NDUFB11;COX4I1;NDUFB3;NDUFB1;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX5A;UQCRH;BSG;IDH3B;DLAT;COX8A;ATP5PB;MDH2;NDUFA3;NDUFA2;NDUFA1;COX6C;COX6B1;COX7A2L;NDUFS7;UQCRQ;NDUFS5;UQCRC1;NDUFS2;VDAC1;UQCRC2,Reactome_2022,Upregulated_in_Control
GO_Biological_Process_2023,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),20/43,1.515150257452494e-19,3.8619496562178007e-17,0,0,28.795243403939057,1247.8016215652913,COX8A;COX7B;UQCRB;NDUFA4;COX4I1;COX7A2;UQCR11;UQCR10;COX5B;COX6A1;COX6C;COX5A;COX7C;MT3;UQCRH;COX6B1;UQCRQ;UQCRC1;CYC1;UQCRC2,GO_Biological_Process_2023,Upregulated_in_Control
Reactome_2022,SARS-CoV Infections R-HSA-9679506,49/369,2.472510042831222e-18,6.164417084058752e-17,0,0,5.253344199640288,212.9773917883748,YWHAE;HSP90AB1;YWHAB;CHD3;RPS15;RPS4X;RPS14;RPS17;RPS16;SNRPD2;RPS11;RPS10;AP2M1;YWHAG;RPS12;YWHAH;RPS9;HSP90AA1;RPS7;RPS8;RPS5;RPS6;RPSA;ATP1B1;YWHAZ;RBX1;CANX;SNRPG;CHMP4B;UBA52;DDX5;ATP1A3;RPS15A;UBB;RPS3;RPS2;RPS27A;PTGES3;CNBP;FKBP1A;RPS25;RPS28;RPS27;RPS29;RPS20;FAU;RPS21;RPS24;RPS23,Reactome_2022,Upregulated_in_Control
Reactome_2022,SARS-CoV-2 Infection R-HSA-9694516,42/283,1.1932803524013933e-17,2.908952325742952e-16,0,0,5.929025743829367,231.0377718982053,YWHAE;DDX5;HSP90AB1;YWHAB;RPS15;RPS4X;RPS14;RPS17;RPS16;RPS15A;SNRPD2;UBB;RPS3;RPS2;RPS11;RPS27A;RPS10;YWHAG;RPS12;YWHAH;RPS9;HSP90AA1;RPS7;RPS8;RPS5;CNBP;RPS6;RPSA;YWHAZ;RPS25;RPS28;RPS27;RPS29;CANX;SNRPG;CHMP4B;RPS20;FAU;UBA52;RPS21;RPS24;RPS23,Reactome_2022,Upregulated_in_Control
KEGG_2019_Mouse,Cardiac muscle contraction,22/78,7.51494389971349e-16,2.0478222126719255e-14,0,0,13.03167115902965,453.8210143497921,COX8A;COX7B;UQCRB;COX4I1;ATP1A3;UQCR11;COX7A2;UQCR10;ATP1A1;COX6A1;ATP1B1;COX5B;COX6C;COX7C;COX5A;UQCRH;COX6B1;COX7A2L;UQCRQ;UQCRC1;UQCRC2;CYC1,KEGG_2019_Mouse,Upregulated_in_Control
GO_Biological_Process_2023,Ribonucleoprotein Complex Biogenesis (GO:0022613),25/118,1.1996421873798141e-14,2.7519791778492928e-12,0,0,8.946051167964406,286.75822677724847,RPL5;RPL11;SNU13;RPL7;RPS15;RPS4X;RPS14;RPS17;RPS16;RPS15A;RPL14;RPL38;RPS11;RPS9;RPS7;RPS8;RPS5;RPS6;RPL35A;RPS25;RPS28;RPS27;RPL26;RPS24;RPS23,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,"Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)",11/16,6.754607190675322e-14,1.4086426268553808e-11,0,0,71.81481481481481,2177.853667063719,COX8A;COX7B;NDUFA4;COX4I1;COX7A2;COX5B;COX6A1;COX6C;COX5A;COX7C;COX6B1,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Aerobic Respiration (GO:0009060),17/59,1.0145442808250597e-12,1.939470483510572e-10,0,0,13.32203595724004,367.9090929402788,NDUFA13;NDUFB10;UQCRB;NDUFB11;MDH2;NDUFA3;NDUFB3;NDUFA2;NDUFA1;NDUFB1;CHCHD10;UQCRH;NDUFS7;NDUFS5;UQCRC1;NDUFS2;UQCRC2,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Oxidative Phosphorylation (GO:0006119),17/63,3.3093843570507642e-12,5.83979055005727e-10,0,0,12.16108399881692,321.4692433998553,NDUFA13;NDUFB10;UQCRB;NDUFB11;ATP5PB;NDUFA3;NDUFB3;NDUFA2;NDUFA1;NDUFB1;CHCHD10;UQCRH;NDUFS7;NDUFS5;UQCRC1;NDUFS2;UQCRC2,GO_Biological_Process_2023,Upregulated_in_Control
Reactome_2022,TP53 Regulates Metabolic Genes R-HSA-5628897,18/81,2.7141202315811408e-11,6.472586726183722e-10,0,0,9.409588707714772,228.9349936761603,YWHAE;COX8A;COX7B;YWHAB;COX4I1;COX6A1;COX5B;COX6C;COX7C;YWHAZ;COX5A;COX6B1;COX7A2L;PRDX5;RHEB;SESN1;YWHAG;YWHAH,Reactome_2022,Upregulated_in_Control
GO_Biological_Process_2023,Ribosomal Small Subunit Biogenesis (GO:0042274),19/84,5.436996528197993e-12,8.908907168347284e-10,0,0,9.6421632974534,250.09644837367765,RPS9;RPS7;RPS8;RPS5;RPS6;RPSA;SNU13;RPS15;RPS4X;RPS14;RPS25;RPS17;RPS28;RPS16;RPS15A;RPS27;RPS11;RPS24;RPS23,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Ribosome Biogenesis (GO:0042254),25/155,7.695948895126068e-12,1.1769671176946132e-09,0,0,6.387599469496021,163.46075944430976,RPL5;RPL11;SNU13;RPL7;RPS15;RPS4X;RPS14;RPS17;RPS16;RPS15A;RPL14;RPS11;RPS9;RPS7;RPS8;RPS5;RPS6;RPL35A;RPS25;RPS28;RPS27;RPL27;RPL26;RPS24;RPS23,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,rRNA Processing (GO:0006364),18/101,1.2632398716224034e-09,1.8111701659386213e-07,0,0,7.134828923872663,146.18969146956482,RPL5;RPS7;RPS6;RPL11;RPL35A;SNU13;RPL7;RPS15;RPS14;RPS25;RPS17;RPS28;RPS16;RPS27;RPL14;RPL27;RPL26;RPS24,GO_Biological_Process_2023,Upregulated_in_Control
Reactome_2022,Iron Uptake And Transport R-HSA-917937,13/59,1.762162919192504e-08,4.11296323905144e-07,0,0,9.236816980023502,164.91541204415324,ATP6V1A;ATP6V0B;ATP6V1G2;NEDD8;UBB;SLC22A17;FTH1;ATP6V0E2;RPS27A;ATP6V0C;UBA52;ATP6V1D;ATP6V1F,Reactome_2022,Upregulated_in_Control
Reactome_2022,Cellular Response To Chemical Stress R-HSA-9711123,22/182,3.504738398891975e-08,8.009787549134368e-07,0,0,4.536556603773585,77.877093192449,COX8A;COX7B;COX4I1;COX6A1;COX5B;COX6C;COX7C;COX5A;PSMA7;COX6B1;RBX1;SOD1;SEM1;COX7A2L;PRDX5;PSMA4;PSMB5;UBB;SESN1;RPS27A;SQSTM1;UBA52,Reactome_2022,Upregulated_in_Control
Reactome_2022,Chaperone Mediated Autophagy R-HSA-9613829,8/20,6.116010896153266e-08,1.3692375414449249e-06,0,0,21.644891122278057,359.51667781134967,EEF1A1;HSPA8;HSP90AA1;HSP90AB1;UBB;PARK7;RPS27A;UBA52,Reactome_2022,Upregulated_in_Control
GO_Biological_Process_2023,rRNA Metabolic Process (GO:0016072),16/91,1.2845229627988178e-08,1.7333503980355812e-06,0,0,6.997623089983022,127.14886415571546,RPL5;RPS7;RPS6;RPL11;RPL35A;RPL7;RPS15;RPS25;RPS17;RPS28;RPS16;RPS27;RPL14;RPL27;RPL26;RPS24,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,"Mitochondrial Electron Transport, Ubiquinol To Cytochrome C (GO:0006122)",7/12,1.5542436835135785e-08,1.980797227766749e-06,0,0,45.39464882943144,816.181790501614,UQCRB;UQCRQ;UQCRC1;UQCR11;UQCR10;UQCRC2;UQCRH,GO_Biological_Process_2023,Upregulated_in_Control
Reactome_2022,HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497,10/38,1.311084062028033e-07,2.876518432089504e-06,0,0,11.62484993997599,184.2218023970091,DNAJA1;HSPA8;HSP90AA1;HSP90AB1;PTGES3;CAPZA2;DNAJA2;HSPA2;DYNLL1;DYNLL2,Reactome_2022,Upregulated_in_Control
MSigDB_Hallmark_2020,Adipogenesis,22/200,1.900550414038202e-07,3.040880662461124e-06,0,0,4.073987704049184,63.0488386255318,COX8A;COX7B;MTCH2;GPX4;MDH2;APLP2;CHCHD10;UQCR11;GHITM;UQCR10;COX6A1;SOD1;REEP5;UQCRQ;GPD2;UQCRC1;SPARCL1;APOE;DLAT;CYC1;ALDOA;YWHAG,MSigDB_Hallmark_2020,Upregulated_in_Control
GO_Biological_Process_2023,protein-RNA Complex Assembly (GO:0022618),20/150,2.7971882295788e-08,3.377236736133562e-06,0,0,5.066403681788297,88.11522739384922,RPL5;HSP90AA1;HSP90AB1;RPL10;RPS5;PTGES3;RPL11;RPSA;RPL23A;RPL6;RPS15;RPS14;RPS28;RPS27;SNRPD2;SNRPG;EIF3H;RPL38;EIF3F;EIF3C,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Substantia Nigra Development (GO:0021762),11/42,3.2356798519155e-08,3.711324790147079e-06,0,0,11.567502986857823,199.49826567993176,YWHAE;CDC42;BASP1;ATP5PB;CALM3;DYNLL1;CALM1;CALM2;INA;YWHAH;COX6B1,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),12/53,4.5229393154950255e-08,4.940772757021708e-06,0,0,9.552420515773454,161.54593790017813,NDUFA13;NDUFS7;NDUFB10;NDUFB11;ATP5PB;NDUFS5;NDUFA3;NDUFB3;NDUFA2;NDUFA1;NDUFS2;NDUFB1,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,ncRNA Processing (GO:0034470),16/100,5.1596535390309694e-08,5.380111462971382e-06,0,0,6.244967256851807,104.78937220904864,RPL5;RPS7;RPS6;RPL11;RPL35A;RPL7;RPS15;RPS25;RPS17;RPS28;RPS16;RPS27;RPL14;RPL27;RPL26;RPS24,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Golgi Lumen Acidification (GO:0061795),6/9,5.8106173893959006e-08,5.795459257075737e-06,0,0,64.74791318864774,1078.7645876773167,ATP6V1A;ATP6V0B;RNASEK;ATP6V0C;ATP6V1D;ATP6V1F,GO_Biological_Process_2023,Upregulated_in_Control
Reactome_2022,Complex I Biogenesis R-HSA-6799198,11/51,2.811905376315968e-07,6.048353329056112e-06,0,0,8.960648148148149,135.1645074326096,NDUFA13;NDUFS7;NDUFB10;NDUFB11;NDUFS5;NDUFA3;NDUFB3;NDUFA2;NDUFA1;NDUFS2;NDUFB1,Reactome_2022,Upregulated_in_Control
GO_Biological_Process_2023,Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),14/77,6.713087233659078e-08,6.416592547505802e-06,0,0,7.269035532994923,120.05991078082056,NTNG1;MEF2C;RAB3A;APLP2;PLPPR4;APLP1;CCK;KLF7;SLITRK2;MAP1B;BTBD3;MAP1A;TMEM106B;FGFR2,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Neuron Projection Morphogenesis (GO:0048812),19/146,9.208609631687673e-08,8.44982019803661e-06,0,0,4.919136814382844,79.69268191573867,NTNG1;GPM6A;RAB3A;NRN1;BDNF;APLP2;PLPPR4;APLP1;CCK;WASL;CDC42;KLF7;UBB;SLITRK2;MAP1B;BTBD3;MAP1A;TMEM106B;FGFR2,GO_Biological_Process_2023,Upregulated_in_Control
GO_Biological_Process_2023,Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798),8/21,9.61848912525786e-08,8.486466943592897e-06,0,0,19.978868702486796,322.79845270635064,EIF5A;RPS15;DDX5;RPS7;UBB;RPS20;RPL37;RPL17,GO_Biological_Process_2023,Upregulated_in_Control
Reactome_2022,Innate Immune System R-HSA-168249,61/1035,4.9121420377722e-07,1.0362730414300198e-05,0,0,2.1207290282642832,30.80652749901909,RAB3A;HSP90AB1;CD81;ARPC1A;BRK1;WASL;HMGB1;SRP14;ACTG1;PPP3CB;PPP2R1A;FTH1;CTSB;CCT2;MEF2C;HSP90AA1;ATP6V0B;DUSP3;ATP6V1G2;NME2;COMMD3;DYNLL1;EEF1A1;PSMA4;PKM;RAP2B;CD47;UBA52;PPIA;ATP6V0C;ARL8A;ATP6V1A;USP14;RASGRP1;PSMA7;CDC42;PPP2CA;CST3;PPP3R1;PRDX5;PGRMC1;PSMB5;TTR;UBB;RPS27A;RAB6A;ATP6V0E2;ATP6V1D;ATP6V1F;HSPA8;JUN;NDUFA2;PDAP1;ARPC5;EEF2;SEM1;ARPC2;VAPA;RAB14;CAPZA2;CALM1,Reactome_2022,Upregulated_in_Control
Reactome_2022,Attenuation Phase R-HSA-3371568,8/26,6.459332495191274e-07,1.3369599523065712e-05,0,0,14.425460636515911,205.59988270657325,HSPA8;HSP90AA1;HSP90AB1;DNAJB6;UBB;HSBP1;PTGES3;HSPA2,Reactome_2022,Upregulated_in_Control
Reactome_2022,Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,13/79,6.602188135827139e-07,1.3412222935189575e-05,0,0,6.43112714987715,91.51940589651392,RASGRP1;PSMA7;FKBP1A;SEM1;PPP3CB;PPP3R1;PSMA4;PSMB5;UBB;RPS27A;CALM1;PPIA;UBA52,Reactome_2022,Upregulated_in_Control
