names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_IT EP-CLA Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Wnk2,3.1464841,0.42852932,0.0016524616218358255,0.031423668633212054,0.768,0.5796950298496727,0.71624786,0.5753467
Ankrd45,3.1458173,0.50799805,0.0016562349617878893,0.03147314952138655,0.488,0.3091778752787168,0.26407695,0.19270611
Srgap3,3.1446555,0.47338477,0.0016628257958426194,0.03157606299243193,0.92,0.7500179817305618,1.3908297,1.1549685
Faxc,3.1441274,0.4783224,0.001665829599419881,0.03161076365565834,0.544,0.37628569373516507,0.32565886,0.24397863
Ccdc57,3.142732,0.47314948,0.0016737900010229396,0.031739405312269854,0.584,0.414514852909444,0.38956353,0.29501602
Chrm1,3.141398,0.32394361,0.001681434255193677,0.03186187477930473,0.624,0.42792922390850896,0.38674995,0.32007018
Gm41361,3.1406808,0.6457507,0.0016855562997556558,0.03191747552814268,0.464,0.29860461770840824,0.25789437,0.17230693
4933406C10Rik,3.1368785,1.1294136,0.0017075684618335504,0.03231152434469542,0.312,0.1562252751204776,0.15825026,0.07545465
Nek9,3.1362114,0.40590328,0.0017114573970105113,0.0323623224895654,0.592,0.41688844134359493,0.37158886,0.29242483
Far1,3.1335654,0.4335867,0.0017269638823580982,0.03263257350137982,0.864,0.6712220384089764,0.950568,0.77710885
Stx12,3.1330929,0.30281937,0.0017297464556437895,0.03266218360024499,0.576,0.38434150902682873,0.32204333,0.26850623
Nck2,3.1328483,0.3950533,0.0017311884654483394,0.03266645650744163,0.68,0.4801122059987053,0.48130333,0.38533282
Rabgef1,3.129791,0.363906,0.0017493071010292066,0.03298518021379283,0.52,0.33143925771416244,0.2677774,0.21398205
Pdcd6ip,3.1293464,0.38254306,0.0017519570159365205,0.03301198107869166,0.592,0.42278644896784867,0.38694632,0.3092706
Zfp672,3.126928,0.61152446,0.001766430635466067,0.033261381341957406,0.472,0.3090340214342228,0.27190977,0.1860746
Stx1a,3.1256719,0.5237949,0.0017739935783546653,0.03338039737422259,0.488,0.3236711501114867,0.29439658,0.21357375
Gm17276,3.12456,0.6321194,0.0017807112632018,0.03348335314361957,0.384,0.20873192836078544,0.17037712,0.11319679
Ankfy1,3.124171,0.37946498,0.001783067971850174,0.03350422126126865,0.712,0.5123714306264835,0.51786125,0.41971436
Fam13a,3.1233594,0.49126548,0.0017879926214374583,0.03357327864292418,0.56,0.39203768970725744,0.38448817,0.2878436
Naf1,3.122203,0.67338485,0.0017950301557570507,0.033681885674016726,0.416,0.26199381428468677,0.23056173,0.15065423
Fam171a2,3.121703,0.7039976,0.0017980831267899106,0.03371562708781919,0.416,0.255232683593469,0.22781064,0.14587963
Shoc2,3.12043,0.36610612,0.0018058727750410943,0.03383807633567239,0.64,0.4586779831691002,0.44419944,0.36039793
Cdin1,3.1184843,0.42307395,0.0018178382934099144,0.034038546999250456,0.608,0.4264547220024455,0.41737646,0.32665482
Tulp4,3.1174726,0.3403798,0.0018240891160694827,0.03413180678884888,0.84,0.6784147306336762,0.9115121,0.7771846
Egln1,3.1164942,0.41459987,0.001830152647453384,0.034202150187972256,0.456,0.280910594835647,0.21958381,0.16908841
Wdr37,3.1164553,0.39843056,0.001830394193163532,0.034202150187972256,0.784,0.5867079047687549,0.6722861,0.5465921
Zdbf2,3.1140482,0.768326,0.0018453925952967042,0.034458442693274804,0.432,0.27382579299431775,0.28939193,0.17985114
Snrpn,3.11327,0.40804473,0.0018502660672155046,0.034525450851444865,0.888,0.7006401496079983,1.0863942,0.9081898
Prkag2,3.1121805,0.467724,0.001857108794797955,0.03462908627079878,0.84,0.6632381500395598,1.1075383,0.9024579
Dnajb14,3.1112857,0.46441528,0.0018627469905610151,0.034710132896237506,0.592,0.42749766237502695,0.4201385,0.3209606
Cc2d1b,3.1105185,0.7122143,0.0018675922413871565,0.034776301819870334,0.352,0.1874775228367978,0.15603268,0.09809894
Agpat5,3.1101737,0.29642844,0.00186977286019856,0.03479279553568927,0.608,0.41372365676472705,0.35939324,0.3016867
Apba1,3.1094844,0.43547353,0.0018741411161653945,0.034849945876376576,0.896,0.7285477954398332,1.2353123,1.0309967
Mccc1,3.108573,0.43975657,0.001879932885609298,0.03488718752920015,0.528,0.36017406315183775,0.3057727,0.23404229
Zdhhc17,3.108573,0.38236338,0.001879932885609298,0.03488718752920015,0.776,0.5904840681867223,0.6675903,0.547234
Fam204a,3.1085563,0.43735296,0.0018800389855705923,0.03488718752920015,0.456,0.2824570236639574,0.23757571,0.18068787
Rit2,3.108067,0.4494357,0.001883153699229306,0.03492086949502515,0.848,0.6664029346184277,1.1022931,0.90533644
Sfi1,3.1076224,0.46214113,0.001885989369475637,0.03494933403986922,0.472,0.30651657915557795,0.25697422,0.19284882
Lmtk3,3.1070664,0.44035023,0.0018895394725537478,0.03499098940559559,0.584,0.41160181255844064,0.37058842,0.28562135
Tnpo3,3.1060548,0.4066122,0.0018960164154422175,0.035086750057115965,0.768,0.5770337337265339,0.65366393,0.5282633
Prex2,3.1051598,0.32546875,0.001901763009751738,0.03516887272679229,0.56,0.38916061281737757,0.47160542,0.39262876
Nup155,3.104954,0.5926968,0.0019030859141308007,0.03516913240212834,0.424,0.2636840969574912,0.21889713,0.15036897
Usp35,3.102508,1.2237222,0.0019188826657093303,0.035435631540058674,0.288,0.13288498885132705,0.15355963,0.06865592
Cdkl2,3.1023135,0.50278026,0.0019201443811807009,0.035435631540058674,0.552,0.3930446666187154,0.35973123,0.2666236
Ash2l,3.099951,0.5715978,0.0019355261214123484,0.03567049854756502,0.44,0.2824929871250809,0.24224916,0.16927153
Xpnpep1,3.0993786,0.47683373,0.0019392709243348017,0.035713331691234265,0.52,0.3557865208947709,0.31346717,0.23471102
Hexdc,3.0991895,0.6325692,0.0019405085325345007,0.035713331691234265,0.424,0.26479896425231964,0.22661774,0.15191619
Ube4a,3.0987558,0.36231074,0.0019433504919470909,0.03574115518043691,0.704,0.5009710134503345,0.49494192,0.40424967
Tmem67,3.0977442,0.63760406,0.0019499965979726881,0.03581973420776239,0.432,0.269582104581745,0.22814733,0.15248525
Zfyve26,3.0976996,0.51890033,0.0019502892127263257,0.03581973420776239,0.456,0.2894339351219161,0.24349387,0.17597695
Carnmt1,3.0973496,0.4138509,0.0019525949630460552,0.03583758651437671,0.536,0.36481334963676904,0.311325,0.242279
Rnps1,3.0952427,0.51471967,0.001966518959852808,0.03606850815784638,0.544,0.3753146802848306,0.3396499,0.24927187
Lekr1,3.0947647,0.5218873,0.001969691156345654,0.036081494778727546,0.624,0.4584262389412357,0.503927,0.37591583
Ubap2,3.0947313,0.3429147,0.0019699126475769746,0.036081494778727546,0.592,0.41555779328202547,0.363205,0.29660565
Dpp8,3.0938642,0.3807602,0.0019756794507871183,0.03616247060126013,0.656,0.49363446738114075,0.49092388,0.39662546
Katnal2,3.0935361,0.92229456,0.0019778645210814165,0.03617782143053619,0.336,0.17916996331726964,0.16843748,0.09239972
Mb21d2,3.0919907,0.39799243,0.0019881901578696565,0.03634195206935896,0.464,0.28655685823203625,0.23804179,0.18562217
Edem3,3.0892558,0.45298293,0.0020065856555463403,0.0366532675489668,0.648,0.47723512910882543,0.47392938,0.3666673
D5Ertd579e,3.0878606,0.3587778,0.0020160304010188863,0.03680077233381622,0.792,0.597676760411422,0.68804675,0.5720465
Sgtb,3.0874102,0.6707068,0.002019087002739557,0.03681601550180463,0.472,0.3316190750197799,0.3228081,0.21458218
Tm9sf4,3.0871823,0.44123235,0.0020206357920531824,0.03681601550180463,0.544,0.3763216571962886,0.3358904,0.25774017
Gnl3,3.0871325,0.68380046,0.0020209759160834326,0.03681601550180463,0.4,0.24286125296698555,0.21442926,0.13878685
Orc2,3.086532,0.50947076,0.0020250615043035515,0.03686544892997048,0.592,0.42231892397324317,0.4072173,0.30238897
Acin1,3.0840917,0.33049864,0.002041746799171159,0.0371189015519141,0.768,0.5867438682298785,0.6397448,0.53798544
Gdi1,3.0835025,0.32945886,0.002045794455060934,0.03716734077585348,0.648,0.46468388117672443,0.45473444,0.37720653
Prlr,3.0830688,1.4971175,0.002048777619308589,0.03719638826406878,0.24,0.08109760483348917,0.14048651,0.05205568
Skap2,3.0822406,0.2706143,0.00205448732431328,0.03724971282341284,0.52,0.33981874415593755,0.32793304,0.27893287
Kbtbd3,3.0820293,0.7696039,0.0020559458251291503,0.037251021120175504,0.368,0.21326332446234625,0.19154543,0.116749845
Smad3,3.0803115,0.5367637,0.002067841053591478,0.03741608694276297,0.528,0.3712867726389988,0.39360726,0.28703383
Numa1,3.0799391,0.4143959,0.0020704285924443445,0.03743769601546402,0.632,0.45090987556642453,0.43375397,0.34178656
Rad23b,3.0791442,0.45158073,0.002075961187620098,0.03749917627114584,0.68,0.5088110479752571,0.52597153,0.4095188
Urgcp,3.0790498,0.41460627,0.0020766198098796057,0.03749917627114584,0.68,0.48410415018341363,0.47925976,0.3793248
Nptxr,3.0775766,0.49678138,0.002086911380958791,0.037651285515578954,0.584,0.40577573185643384,0.46196902,0.34793317
Prpf39,3.0774434,0.40902504,0.002087845754306388,0.037651285515578954,0.752,0.5623246781270229,0.61657125,0.49597198
Zfr2,3.0762148,0.5301815,0.002096467828099504,0.037761724801912,0.504,0.33996259800043155,0.28607598,0.20647831
Gmcl1,3.0761702,0.40932876,0.002096780550965862,0.037761724801912,0.656,0.4878443501402575,0.48865443,0.3882952
BC002059,3.074914,0.53924775,0.0021056326678174503,0.037895746673981844,0.456,0.2893979716607926,0.23804308,0.16969591
Zfp74,3.074486,0.60171556,0.002108656473862014,0.037924765363234476,0.424,0.2609149104509818,0.22167751,0.1514637
Pik3r3,3.072468,0.42813516,0.002122965271236013,0.03815657313586065,0.648,0.4931669423865353,0.56771076,0.44979337
Tmem214,3.070845,0.79213345,0.002134539936663026,0.03832405251361315,0.392,0.244048047184061,0.22473912,0.13586289
Eno2,3.0707614,0.4205353,0.0021351360853322995,0.03832405251361315,0.528,0.37261742070056825,0.35399672,0.27562302
Maco1,3.067643,0.38242817,0.002157541974589403,0.038700369063562924,0.728,0.5582248435589441,0.6073597,0.49531278
Arl15,3.0656085,0.4513791,0.0021722756964886194,0.03893865774826498,0.904,0.7617780335179458,1.5984678,1.3572425
Cdc23,3.0640576,0.40378746,0.0021835690316241874,0.03911499991982795,0.472,0.29216715816730204,0.22183894,0.1720485
Nt5dc1,3.0630624,0.42817447,0.002190842890342746,0.03921915287375722,0.472,0.30087031575918866,0.2630181,0.20179126
Slc39a12,3.0615115,0.6618522,0.0022022246543590054,0.039396655434504976,0.28,0.11587427173991224,0.15162076,0.09846975
Dffa,3.0593436,0.7678846,0.0022182254841693495,0.03965649950740547,0.352,0.19938142846867582,0.17394122,0.105777495
Nptx1,3.0583487,0.37295777,0.0022256050673335583,0.03976197351014143,0.528,0.34258793066244697,0.34039363,0.27241093
Nalcn,3.0578816,0.48742843,0.002229075862062866,0.039797520540617415,0.928,0.7449830971732719,1.3771952,1.1359223
Inpp4a,3.056542,0.42831358,0.00223906128486117,0.039927186879948486,0.728,0.550492699417392,0.61586756,0.49017224
4933406J09Rik,3.0565085,4.586258,0.0022393104067019863,0.039927186879948486,0.168,0.010573257570308567,0.10247543,0.004482156
Entr1,3.0537126,0.5149516,0.00226028566122009,0.04027445339322534,0.488,0.3221247212831763,0.2686938,0.1953378
Mapk10,3.053218,0.5531456,0.002264015677305179,0.04031418240502992,0.944,0.8115874271739912,2.1085773,1.7803471
Brap,3.052523,0.54309213,0.0022692639867412066,0.04038087637333525,0.456,0.2980651657915558,0.25257048,0.17998032
Klhl15,3.0509775,0.41869107,0.0022809762094194714,0.040562429349504436,0.584,0.40987556642451267,0.37913355,0.29631093
Styx,3.0499547,0.44265172,0.0022887586116686785,0.04064702174192821,0.536,0.3640221534920521,0.3119094,0.2384806
Uba6,3.0490875,0.4515092,0.0022953757795828433,0.04073761373671796,0.632,0.4662662734661584,0.47014132,0.3638987
Cluh,3.0469084,0.67044044,0.002312080950869652,0.041007006699582536,0.36,0.19567719197295547,0.16571726,0.10728094
Napg,3.0452576,0.39965954,0.0023248117360321788,0.04120560115249647,0.688,0.4900021578076674,0.49738196,0.39775988
Gm28905,3.043273,0.43895522,0.0023401993438757836,0.041450992992710815,0.472,0.2946486369848234,0.33867404,0.2603185
Npepps,3.0428393,0.38888058,0.0023435737326158606,0.041483416466000116,0.872,0.7131554340789757,1.0278009,0.86323506
Clasp1,3.0411496,0.40806776,0.002356767761378564,0.04168949950509679,0.856,0.6683089980579731,0.91373503,0.75407445
Pogz,3.0403936,0.3824602,0.002362692343834196,0.041766804788700554,0.624,0.4520607063223765,0.42410284,0.34018868
Agap3,3.040121,0.37827364,0.002364830275539694,0.04177711341469532,0.632,0.4605480831475221,0.435177,0.35029203
Hnrnpd,3.0385814,0.29682335,0.002376949478447434,0.04196362186983085,0.68,0.4979141192548371,0.48185652,0.40809864
Pcnx2,3.0381143,0.44112226,0.0023806358360315824,0.04200110631265175,0.704,0.511903905631878,0.607593,0.47981226
Mpv17,3.0374806,0.7902245,0.0023856471217408378,0.04206190168056188,0.32,0.1559735308926131,0.1446373,0.08616677
Med14,3.0366802,0.38736412,0.00239199097001686,0.04214609663236264,0.72,0.550133064806157,0.59837854,0.48629153
Heatr3,3.0364022,0.43250623,0.002394197304549808,0.04215732737434688,0.592,0.4123210817809106,0.37521634,0.29070395
Phf6,3.035663,0.40078598,0.002400075225985941,0.042219518242567124,0.592,0.4232899374235776,0.3846768,0.30405745
Psmd1,3.0355628,0.3500616,0.002400871748218927,0.042219518242567124,0.768,0.5768898798820399,0.64296466,0.535178
Rims1,3.034957,0.5915218,0.0024057003043260108,0.04227676074378019,0.952,0.8438466518017694,2.5443432,2.1733606
Cnnm1,3.0326,0.42040363,0.0024245676044057874,0.04252880648381405,0.656,0.49931669423865355,0.52112275,0.41279492
Shc3,3.0325723,0.39640474,0.0024247909018683704,0.04252880648381405,0.656,0.4660145292382939,0.5015862,0.40202898
Cep43,3.0316272,0.5722689,0.0024323942240184002,0.04263433320246211,0.44,0.27950801985183055,0.2337167,0.16303298
Glis1,3.0311768,1.2858561,0.002436024653000441,0.04267013195966222,0.264,0.11012011796015249,0.13010785,0.055423163
Cul5,3.0300317,0.36499044,0.0024452799499283854,0.04277647933240607,0.744,0.5485147090555995,0.58561635,0.48128355
Specc1l,3.0297594,0.38452187,0.0024474861849171897,0.04278721781959979,0.672,0.5182334747896138,0.52681226,0.42609322
Paxbp1,3.0284975,0.42539227,0.002457730692122463,0.04293837691633978,0.656,0.4769474214198374,0.46152917,0.3623682
Hsf1,3.025596,0.61930794,0.0024814375748741044,0.04332438442941337,0.384,0.2242681435661368,0.17943692,0.12039875
Deaf1,3.0241172,0.41488156,0.0024935983962599086,0.043508434355521916,0.504,0.33262605193123784,0.2701423,0.20915714
Mllt11,3.0178246,0.38161793,0.0025459625878161973,0.04435524048838408,0.552,0.37970222254189745,0.36292636,0.28955826
Cenpv,3.0176911,0.50768316,0.0025470835903824577,0.04435524048838408,0.512,0.3588434150902683,0.3163618,0.23248807
Parp8,3.017013,0.35759133,0.002552789003021164,0.04442580343988256,0.832,0.5910954470258217,0.80611736,0.676588
H13,3.0152009,0.5621209,0.002568092004451182,0.04463430281992449,0.512,0.366036107314968,0.3358778,0.23929967
Eya1,3.0140834,0.59345293,0.0025775690499865943,0.04477005841831919,0.336,0.16978349996403655,0.23114504,0.15900533
Elp1,3.0131552,0.45391095,0.002585467324585276,0.04487823450362168,0.528,0.3807451629144789,0.33494335,0.25500083
Sobp,3.0124657,0.5358691,0.0025913462211300145,0.04495124142140961,0.944,0.7391929799323886,1.4400151,1.169845
Arhgap10,3.011176,0.5178394,0.002602378284691234,0.04511348678042158,0.488,0.3231676616557578,0.33208552,0.243014
Ilkap,3.0106425,0.57699466,0.0026069558239587834,0.045163702765810776,0.448,0.2897576062720276,0.2559525,0.17859593
Arfgap1,3.0096474,0.39356598,0.0026155106921599766,0.045253555890752466,0.552,0.389771991656477,0.32831305,0.25915763
Gnal,3.0091584,0.47327054,0.0026197258407028422,0.04529731875140629,0.568,0.40591958570092784,0.43031663,0.32739803
Atcay,3.008708,0.46910045,0.0026236111812480154,0.04533532632806056,0.624,0.43537366036107317,0.41860172,0.3188439
Aqr,3.0078409,0.28884736,0.0026311089052916655,0.045428913557187506,0.592,0.39149823779040493,0.32196483,0.27072752
Thoc1,3.0076907,0.35443708,0.0026324085749363955,0.045428913557187506,0.688,0.5084154499028987,0.49863395,0.4092265
Ybx1,3.007446,0.40979144,0.0026345278125848616,0.045436304444258814,0.64,0.4778824714090484,0.47370133,0.3757618
Cacna1c,3.006629,0.5748627,0.0026416193068120805,0.045529384717152406,0.928,0.7836078544199093,1.9746032,1.6418837
Rnf14,3.005873,0.33950812,0.0026481956792791853,0.045613473014251095,0.624,0.45749118895202473,0.430601,0.35440376
Tyro3,3.0042553,0.7265519,0.002662317476745279,0.04581471268610947,0.392,0.2389771991656477,0.2297869,0.1450715
Gpr85,3.0039496,0.7348682,0.0026649942660360664,0.04581471268610947,0.352,0.19916564770193484,0.18497375,0.11519255
Dlg1,3.0024543,0.42726326,0.0026781216687184503,0.04601095219850688,0.912,0.7742933179889232,1.4419185,1.2241153
Rnf32,3.0021098,0.59703976,0.0026811556831736433,0.046033644221645874,0.448,0.3034596849600806,0.2602405,0.1794085
Cep162,3.0016205,0.42014924,0.00268546741966769,0.046078230885358125,0.512,0.33859598647773864,0.2836624,0.21923058
Ggnbp2,3.0003698,0.36558497,0.0026965205743414667,0.046238358540239444,0.832,0.658059411637776,0.8429754,0.7065893
Fam228b,2.9998362,0.43077233,0.0027012492270340554,0.04628990225153384,0.48,0.3091059483564698,0.260347,0.19935583
Med13l,2.9964898,0.41184738,0.0027310749630206355,0.046729608283487614,0.896,0.7225059339710854,1.0980778,0.9171389
Snrpb,2.9962451,0.6779517,0.0027332666723285286,0.046729608283487614,0.384,0.22851183197870964,0.21762422,0.14146683
Psen1,2.9962285,0.34272975,0.0027334161655537268,0.046729608283487614,0.608,0.42382938934043013,0.3782996,0.3093753
Trak2,2.9961784,0.33154127,0.0027338646900499637,0.046729608283487614,0.624,0.44019276415162195,0.3891576,0.3206782
Lrba,2.9947941,0.41360134,0.00274630056294192,0.046898332890553514,0.912,0.7630727181183917,1.3209578,1.1191684
Sugt1,2.9945273,0.38093027,0.002748703772538767,0.046898332890553514,0.52,0.36513702078688054,0.32486427,0.25833267
Npat,2.9943051,0.36751777,0.002750707914550711,0.046898332890553514,0.616,0.44508379486441774,0.41010773,0.33143753
Ddi2,2.994116,0.30697295,0.0027524124847120956,0.046898332890553514,0.664,0.45468603898439186,0.41415775,0.3469557
Slc35a1,2.9941106,0.60719717,0.002752462633732895,0.046898332890553514,0.384,0.2223261166654679,0.17798759,0.12034624
Asic1,2.9930432,0.8922834,0.002762106725217133,0.04702445245571199,0.296,0.13982593684816227,0.13886471,0.07720026
Snrnp200,2.9929042,0.7030789,0.0027633647349300052,0.04702445245571199,0.384,0.2269294396892757,0.22090937,0.14137061
Shisa7,2.9916034,0.4598333,0.002775165106523612,0.04719537114701864,0.536,0.3820398475149248,0.33658284,0.2553712
Cfap54,2.9911587,0.6161437,0.0027792099672768345,0.04723426427623564,0.464,0.3192476443932964,0.31491134,0.2163063
Gm26542,2.9881403,1.1123344,0.002806807078051477,0.04764302349162551,0.28,0.1269510177659498,0.1775503,0.08605563
Cbll1,2.986478,0.6232167,0.0028221098978133186,0.04787253343070951,0.384,0.22851183197870964,0.19456977,0.13054177
C2cd2l,2.9852552,0.44922462,0.0028334181063945363,0.048003748120316006,0.4,0.23325900884701142,0.1875542,0.14071655
Lrrfip1,2.9822645,0.4326264,0.0028612463308396595,0.04844466850010186,0.864,0.6254045889376394,0.83794034,0.678938
Zfp945,2.9818642,0.45512533,0.002864989425881882,0.048477497401414466,0.424,0.25746241818312593,0.20558804,0.15400298
Nsg2,2.9813306,0.35120517,0.0028699871732349182,0.048531501160995756,0.864,0.6550744443645257,0.8609601,0.72774225
Erlec1,2.9785736,0.32915422,0.002895935887165448,0.04890873493911728,0.632,0.4637488311875135,0.43387154,0.35935488
Brd8,2.9740596,0.4343295,0.0029388790573740687,0.04960281424098067,0.56,0.3967489031144357,0.358001,0.27654174
Synj1,2.9723086,0.4215886,0.0029556939069539374,0.04985530149394369,0.912,0.720815651298281,1.1171142,0.93020624
Sirpa,2.9719806,0.3188206,0.0029588530990854,0.049867672075206766,0.712,0.5222254189743221,0.56471723,0.4752827
Tbk1,2.9718473,0.36721498,0.002960139075547257,0.049867672075206766,0.584,0.41170970294181114,0.367742,0.2960877
Tmem87a,2.9711301,0.32828647,0.0029670599406826535,0.04992799185674975,0.648,0.45738329856865423,0.4201935,0.3478127
